ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,Parent_Bac
19,1,nan,022,8,nan,0,001,001,0,001,A022,1
19,2,nan,022,8,nan,0,001,001,0,001,A022,2
19,3,nan,022,8,nan,0,001,001,0,001,A022,3
19,4,nan,022,8,nan,0,001,001,0,001,A022,4
19,5,nan,022,8,nan,0,001,001,0,001,A022,5
19,6,nan,022,8,nan,0,001,001,0,001,A022,6
19,7,nan,022,8,nan,0,001,001,0,001,A022,7
19,8,nan,022,8,nan,0,001,001,0,001,A022,8
19,9,nan,022,8,nan,0,001,001,0,001,A022,9
19,10,nan,022,8,nan,0,001,001,0,001,A022,10
19,11,nan,022,8,nan,0,001,001,0,001,A022,11
19,12,nan,022,8,nan,0,001,001,0,001,A022,12
19,13,nan,022,8,nan,0,001,001,0,001,A022,13
19,14,nan,022,8,nan,0,001,001,0,001,A022,14
19,15,nan,022,8,nan,0,001,001,0,001,A022,15
19,16,nan,022,8,nan,0,001,001,0,001,A022,16
19,17,nan,022,8,nan,0,001,001,0,001,A022,17
19,18,nan,022,8,nan,0,001,001,0,001,A022,18
19,19,nan,022,8,nan,0,001,001,0,001,A022,19
19,20,nan,022,8,nan,0,001,001,0,001,A022,20
19,21,nan,022,8,nan,0,001,001,0,001,A022,21
19,22,nan,022,8,nan,0,001,001,0,001,A022,22
19,23,nan,022,8,nan,0,001,001,0,001,A022,23
19,24,nan,022,8,nan,0,001,001,0,001,A022,24
19,25,nan,022,8,nan,0,001,001,0,001,A022,25
19,26,nan,022,8,nan,0,001,001,0,001,A022,26
19,27,nan,022,8,nan,0,001,001,0,001,A022,27
19,28,nan,022,8,nan,0,001,001,0,001,A022,28
19,29,nan,022,8,nan,0,001,001,0,001,A022,29
19,30,nan,022,8,nan,0,001,001,0,001,A022,30
19,31,nan,022,8,nan,0,001,001,0,001,A022,31
19,32,nan,022,8,nan,0,001,001,0,001,A022,32
19,33,nan,022,8,nan,0,001,001,0,001,A022,33
19,34,nan,022,8,nan,0,001,001,0,001,A022,34
19,35,nan,022,8,nan,0,001,001,0,001,A022,35
19,36,nan,022,8,nan,0,001,001,0,001,A022,36
19,37,nan,022,8,nan,0,001,001,0,001,A022,37
19,38,nan,022,8,nan,0,001,001,0,001,A022,38
19,39,nan,022,8,nan,0,001,001,0,001,A022,39
19,40,nan,022,8,nan,0,001,001,0,001,A022,40
19,41,nan,022,8,nan,0,001,001,0,001,A022,41
19,42,nan,022,8,nan,0,001,001,0,001,A022,42
19,43,nan,022,8,nan,0,001,001,0,001,A022,43
19,44,nan,022,8,nan,0,001,001,0,001,A022,44
19,45,nan,022,8,nan,0,001,001,0,001,A022,45
19,46,nan,022,8,nan,0,001,001,0,001,A022,46
19,47,nan,022,8,nan,0,001,001,0,001,A022,47
19,48,nan,022,8,nan,0,001,001,0,001,A022,48
19,49,nan,022,8,nan,0,001,001,0,001,A022,49
19,50,nan,022,8,nan,0,001,001,0,001,A022,50
19,51,nan,022,8,nan,0,001,001,0,001,A022,51
19,52,nan,022,8,nan,0,001,001,0,001,A022,52
19,53,nan,022,8,nan,0,001,001,0,001,A022,53
19,54,nan,022,8,nan,0,001,001,0,001,A022,54
19,55,nan,022,8,nan,0,001,001,0,001,A022,55
19,56,nan,022,8,nan,0,001,001,0,001,A022,56
19,57,nan,022,8,nan,0,001,001,0,001,A022,57
19,58,nan,022,8,nan,0,001,001,0,001,A022,58
19,59,nan,022,8,nan,0,001,001,0,001,A022,60
19,60,nan,022,8,nan,0,001,001,0,001,A022,61
19,61,nan,022,8,nan,0,001,001,0,001,A022,62
19,62,nan,022,8,nan,0,001,001,0,001,A022,63
19,63,nan,022,8,nan,0,001,001,0,001,A022,64
19,64,nan,022,8,nan,0,001,001,0,001,A022,65
19,65,nan,022,8,nan,0,001,001,0,001,A022,66
19,66,nan,022,8,nan,0,001,001,0,001,A022,67
19,67,nan,022,8,nan,0,001,001,0,001,A022,68
19,68,nan,022,8,nan,0,001,001,0,001,A022,69
19,69,nan,022,8,nan,0,001,001,0,001,A022,70
19,70,nan,022,8,nan,0,001,001,0,001,A022,71
19,71,nan,022,8,nan,0,001,001,0,001,A022,72
19,72,nan,022,8,nan,0,001,001,0,001,A022,73
19,73,nan,022,8,nan,0,001,001,0,001,A022,74
19,74,nan,022,8,nan,0,001,001,0,001,A022,75
19,75,nan,022,8,nan,0,001,001,0,001,A022,76
19,76,nan,022,8,nan,0,001,001,0,001,A022,77
20,1,nan,022,9,nan,0,001,001,0,001,A022,1
20,2,nan,022,9,nan,0,001,001,0,001,A022,2
20,3,nan,022,9,nan,0,001,001,0,001,A022,3
20,4,nan,022,9,nan,0,001,001,0,001,A022,4
20,5,nan,022,9,nan,0,001,001,0,001,A022,5
20,6,nan,022,9,nan,0,001,001,0,001,A022,6
20,7,nan,022,9,nan,0,001,001,0,001,A022,7
20,8,nan,022,9,nan,0,001,001,0,001,A022,8
20,9,nan,022,9,nan,0,001,001,0,001,A022,9
20,10,nan,022,9,nan,0,001,001,0,001,A022,10
20,11,nan,022,9,nan,0,001,001,0,001,A022,12
20,12,nan,022,9,nan,0,001,001,0,001,A022,13
20,13,nan,022,9,nan,0,001,001,0,001,A022,14
20,14,nan,022,9,nan,0,001,001,0,001,A022,15
20,15,nan,022,9,nan,0,001,001,0,001,A022,16
20,16,nan,022,9,nan,0,001,001,0,001,A022,17
20,17,nan,022,9,nan,0,001,001,0,001,A022,18
20,18,nan,022,9,nan,0,001,001,0,001,A022,19
20,19,nan,022,9,nan,0,001,001,0,001,A022,20
20,20,nan,022,9,nan,0,001,001,0,001,A022,21
20,21,nan,022,9,nan,0,001,001,0,001,A022,22
20,22,nan,022,9,nan,0,001,001,0,001,A022,23
20,23,nan,022,9,nan,0,001,001,0,001,A022,24
20,24,nan,022,9,nan,0,001,001,0,001,A022,25
20,25,nan,022,9,nan,0,001,001,0,001,A022,26
20,26,nan,022,9,nan,0,001,001,0,001,A022,27
20,27,nan,022,9,nan,0,001,001,0,001,A022,28
20,28,nan,022,9,nan,0,001,001,0,001,A022,29
20,29,nan,022,9,nan,0,001,001,0,001,A022,30
20,30,nan,022,9,nan,0,001,001,0,001,A022,31
20,31,nan,022,9,nan,0,001,001,0,001,A022,32
20,32,nan,022,9,nan,0,001,001,0,001,A022,33
20,33,nan,022,9,nan,0,001,001,0,001,A022,34
20,34,nan,022,9,nan,0,001,001,0,001,A022,35
20,35,nan,022,9,nan,0,001,001,0,001,A022,36
20,36,nan,022,9,nan,0,001,001,0,001,A022,37
20,37,nan,022,9,nan,0,001,001,0,001,A022,38
20,38,nan,022,9,nan,0,001,001,0,001,A022,39
20,39,nan,022,9,nan,0,001,001,0,001,A022,40
20,40,nan,022,9,nan,0,001,001,0,001,A022,41
20,41,nan,022,9,nan,0,001,001,0,001,A022,42
20,42,nan,022,9,nan,0,001,001,0,001,A022,43
20,43,nan,022,9,nan,0,001,001,0,001,A022,44
20,44,nan,022,9,nan,0,001,001,0,001,A022,45
20,45,nan,022,9,nan,0,001,001,0,001,A022,46
20,46,nan,022,9,nan,0,001,001,0,001,A022,47
20,47,nan,022,9,nan,0,001,001,0,001,A022,48
20,48,nan,022,9,nan,0,001,001,0,001,A022,49
20,49,nan,022,9,nan,0,001,001,0,001,A022,50
20,50,nan,022,9,nan,0,001,001,0,001,A022,51
20,51,nan,022,9,nan,0,001,001,0,001,A022,52
20,52,nan,022,9,nan,0,001,001,0,001,A022,53
20,53,nan,022,9,nan,0,001,001,0,001,A022,54
20,54,nan,022,9,nan,0,001,001,0,001,A022,55
20,55,nan,022,9,nan,0,001,001,0,001,A022,56
20,56,nan,022,9,nan,0,001,001,0,001,A022,57
20,57,nan,022,9,nan,0,001,001,0,001,A022,58
20,58,nan,022,9,nan,0,001,001,0,001,A022,59
20,59,nan,022,9,nan,0,001,001,0,001,A022,60
20,60,nan,022,9,nan,0,001,001,0,001,A022,61
20,61,nan,022,9,nan,0,001,001,0,001,A022,62
20,62,nan,022,9,nan,0,001,001,0,001,A022,63
20,63,nan,022,9,nan,0,001,001,0,001,A022,64
20,64,nan,022,9,nan,0,001,001,0,001,A022,65
20,65,nan,022,9,nan,0,001,001,0,001,A022,66
20,66,nan,022,9,nan,0,001,001,0,001,A022,67
20,67,nan,022,9,nan,0,001,001,0,001,A022,68
20,68,nan,022,9,nan,0,001,001,0,001,A022,69
20,69,nan,022,9,nan,0,001,001,0,001,A022,70
20,70,nan,022,9,nan,0,001,001,0,001,A022,71
20,71,nan,022,9,nan,0,001,001,0,001,A022,72
20,72,nan,022,9,nan,0,001,001,0,001,A022,73
20,73,nan,022,9,nan,0,001,001,0,001,A022,74
20,74,nan,022,9,nan,0,001,001,0,001,A022,75
20,75,nan,022,9,nan,0,001,001,0,001,A022,76
20,76,nan,022,9,nan,0,001,001,0,001,A022,77
20,77,nan,022,9,nan,0,001,001,0,001,A022,78
20,78,nan,022,9,nan,0,001,001,0,001,A022,79
20,79,nan,022,9,nan,0,001,001,0,001,A022,80
20,80,nan,022,9,nan,0,001,001,0,001,A022,81
20,81,nan,022,9,nan,0,001,001,0,001,A022,82
21,1,nan,001,1,nan,0,001,008,0,001,H001,1
21,2,nan,001,1,nan,0,001,008,0,001,H001,2
21,3,nan,001,1,nan,0,001,008,0,001,H001,4
21,4,nan,001,1,nan,0,001,008,0,001,H001,5
21,5,nan,001,1,nan,0,001,008,0,001,H001,6
21,6,nan,001,1,nan,0,001,008,0,001,H001,7
21,7,nan,001,1,nan,0,001,008,0,001,H001,8
21,8,nan,001,1,nan,0,001,008,0,001,H001,9
21,9,nan,001,1,nan,0,001,008,0,001,H001,10
21,10,nan,001,1,nan,0,001,008,0,001,H001,11
21,11,nan,001,1,nan,0,001,008,0,001,H001,12
21,12,nan,001,1,nan,0,001,008,0,001,H001,13
21,13,nan,001,1,nan,0,001,008,0,001,H001,14
21,14,nan,001,1,nan,0,001,008,0,001,H001,15
21,15,nan,001,1,nan,0,001,008,0,001,H001,16
21,16,nan,001,1,nan,0,001,008,0,001,H001,17
21,17,nan,001,1,nan,0,001,008,0,001,H001,18
21,18,nan,001,1,nan,0,001,008,0,001,H001,19
21,19,nan,001,1,nan,0,001,008,0,001,H001,20
21,20,nan,001,1,nan,0,001,008,0,001,H001,21
21,21,nan,001,1,nan,0,001,008,0,001,H001,22
21,22,nan,001,1,nan,0,001,008,0,001,H001,23
21,23,nan,001,1,nan,0,001,008,0,001,H001,24
21,24,nan,001,1,nan,0,001,008,0,001,H001,25
21,25,nan,001,1,nan,0,001,008,0,001,H001,26
21,26,nan,001,1,nan,0,001,008,0,001,H001,27
21,27,nan,001,1,nan,0,001,008,0,001,H001,28
21,28,nan,001,1,nan,0,001,008,0,001,H001,29
21,29,nan,001,1,nan,0,001,008,0,001,H001,30
21,30,nan,001,1,nan,0,001,008,0,001,H001,31
21,31,nan,001,1,nan,0,001,008,0,001,H001,32
21,32,nan,001,1,nan,0,001,008,0,001,H001,33
21,33,nan,001,1,nan,0,001,008,0,001,H001,34
21,34,nan,001,1,nan,0,001,008,0,001,H001,35
21,35,nan,001,1,nan,0,001,008,0,001,H001,36
21,36,nan,001,1,nan,0,001,008,0,001,H001,37
21,37,nan,001,1,nan,0,001,008,0,001,H001,38
21,38,nan,001,1,nan,0,001,008,0,001,H001,39
21,39,nan,001,1,nan,0,001,008,0,001,H001,40
21,40,nan,001,1,nan,0,001,008,0,001,H001,41
21,41,nan,001,1,nan,0,001,008,0,001,H001,42
21,42,nan,001,1,nan,0,001,008,0,001,H001,43
21,43,nan,001,1,nan,0,001,008,0,001,H001,44
21,44,nan,001,1,nan,0,001,008,0,001,H001,45
21,45,nan,001,1,nan,0,001,008,0,001,H001,46
21,46,nan,001,1,nan,0,001,008,0,001,H001,47
21,47,nan,001,1,nan,0,001,008,0,001,H001,48
21,48,nan,001,1,nan,0,001,008,0,001,H001,49
21,49,nan,001,1,nan,0,001,008,0,001,H001,50
21,50,nan,001,1,nan,0,001,008,0,001,H001,51
21,51,nan,001,1,nan,0,001,008,0,001,H001,53
21,52,nan,001,1,nan,0,001,008,0,001,H001,55
21,53,nan,001,1,nan,0,001,008,0,001,H001,56
21,54,nan,001,1,nan,0,001,008,0,001,H001,57
21,55,nan,001,1,nan,0,001,008,0,001,H001,58
21,56,nan,001,1,nan,0,001,008,0,001,H001,60
21,57,nan,001,1,nan,0,001,008,0,001,H001,61
21,58,nan,001,1,nan,0,001,008,0,001,H001,62
21,59,nan,001,1,nan,0,001,008,0,001,H001,65
21,60,nan,001,1,nan,0,001,008,0,001,H001,66
21,61,nan,001,1,nan,0,001,008,0,001,H001,67
21,62,nan,001,1,nan,0,001,008,0,001,H001,68
21,63,nan,001,1,nan,0,001,008,0,001,H001,69
21,64,nan,001,1,nan,0,001,008,0,001,H001,70
22,1,nan,001,10,nan,0,001,008,0,001,H001,1
22,2,nan,001,10,nan,0,001,008,0,001,H001,2
22,3,nan,001,10,nan,0,001,008,0,001,H001,3
22,4,nan,001,10,nan,0,001,008,0,001,H001,4
22,5,nan,001,10,nan,0,001,008,0,001,H001,5
22,6,nan,001,10,nan,0,001,008,0,001,H001,6
22,7,nan,001,10,nan,0,001,008,0,001,H001,7
22,8,nan,001,10,nan,0,001,008,0,001,H001,8
22,9,nan,001,10,nan,0,001,008,0,001,H001,9
22,10,nan,001,10,nan,0,001,008,0,001,H001,10
22,11,nan,001,10,nan,0,001,008,0,001,H001,11
22,12,nan,001,10,nan,0,001,008,0,001,H001,12
22,13,nan,001,10,nan,0,001,008,0,001,H001,13
22,14,nan,001,10,nan,0,001,008,0,001,H001,14
22,15,nan,001,10,nan,0,001,008,0,001,H001,15
22,16,nan,001,10,nan,0,001,008,0,001,H001,16
22,17,nan,001,10,nan,0,001,008,0,001,H001,17
22,18,nan,001,10,nan,0,001,008,0,001,H001,18
22,19,nan,001,10,nan,0,001,008,0,001,H001,19
22,20,nan,001,10,nan,0,001,008,0,001,H001,20
22,21,nan,001,10,nan,0,001,008,0,001,H001,21
22,22,nan,001,10,nan,0,001,008,0,001,H001,22
22,23,nan,001,10,nan,0,001,008,0,001,H001,23
22,24,nan,001,10,nan,0,001,008,0,001,H001,24
22,25,nan,001,10,nan,0,001,008,0,001,H001,25
22,26,nan,001,10,nan,0,001,008,0,001,H001,26
22,27,nan,001,10,nan,0,001,008,0,001,H001,27
22,28,nan,001,10,nan,0,001,008,0,001,H001,28
22,29,nan,001,10,nan,0,001,008,0,001,H001,29
22,30,nan,001,10,nan,0,001,008,0,001,H001,30
22,31,nan,001,10,nan,0,001,008,0,001,H001,31
22,32,nan,001,10,nan,0,001,008,0,001,H001,32
22,33,nan,001,10,nan,0,001,008,0,001,H001,33
22,34,nan,001,10,nan,0,001,008,0,001,H001,34
22,35,nan,001,10,nan,0,001,008,0,001,H001,35
22,36,nan,001,10,nan,0,001,008,0,001,H001,37
22,37,nan,001,10,nan,0,001,008,0,001,H001,38
22,38,nan,001,10,nan,0,001,008,0,001,H001,39
22,39,nan,001,10,nan,0,001,008,0,001,H001,40
22,40,nan,001,10,nan,0,001,008,0,001,H001,41
22,41,nan,001,10,nan,0,001,008,0,001,H001,43
22,42,nan,001,10,nan,0,001,008,0,001,H001,44
22,43,nan,001,10,nan,0,001,008,0,001,H001,45
22,44,nan,001,10,nan,0,001,008,0,001,H001,46
22,45,nan,001,10,nan,0,001,008,0,001,H001,47
22,46,nan,001,10,nan,0,001,008,0,001,H001,48
22,47,nan,001,10,nan,0,001,008,0,001,H001,49
22,48,nan,001,10,nan,0,001,008,0,001,H001,50
22,49,nan,001,10,nan,0,001,008,0,001,H001,51
22,50,nan,001,10,nan,0,001,008,0,001,H001,52
22,51,nan,001,10,nan,0,001,008,0,001,H001,53
22,52,nan,001,10,nan,0,001,008,0,001,H001,54
22,53,nan,001,10,nan,0,001,008,0,001,H001,55
22,54,nan,001,10,nan,0,001,008,0,001,H001,56
22,55,nan,001,10,nan,0,001,008,0,001,H001,57
22,56,nan,001,10,nan,0,001,008,0,001,H001,58
22,57,nan,001,10,nan,0,001,008,0,001,H001,59
22,58,nan,001,10,nan,0,001,008,0,001,H001,60
22,59,nan,001,10,nan,0,001,008,0,001,H001,61
22,60,nan,001,10,nan,0,001,008,0,001,H001,62
22,61,nan,001,10,nan,0,001,008,0,001,H001,63
22,62,nan,001,10,nan,0,001,008,0,001,H001,64
22,63,nan,001,10,nan,0,001,008,0,001,H001,65
22,64,nan,001,10,nan,0,001,008,0,001,H001,66
22,65,nan,001,10,nan,0,001,008,0,001,H001,67
22,66,nan,001,10,nan,0,001,008,0,001,H001,68
22,67,nan,001,10,nan,0,001,008,0,001,H001,69
22,68,nan,001,10,nan,0,001,008,0,001,H001,70
22,69,nan,001,10,nan,0,001,008,0,001,H001,71
22,70,nan,001,10,nan,0,001,008,0,001,H001,72
22,71,nan,001,10,nan,0,001,008,0,001,H001,73
22,72,nan,001,10,nan,0,001,008,0,001,H001,74
22,73,nan,001,10,nan,0,001,008,0,001,H001,75
22,74,nan,001,10,nan,0,001,008,0,001,H001,76
22,75,nan,001,10,nan,0,001,008,0,001,H001,77
22,76,nan,001,10,nan,0,001,008,0,001,H001,78
22,77,nan,001,10,nan,0,001,008,0,001,H001,79
22,78,nan,001,10,nan,0,001,008,0,001,H001,80
22,79,nan,001,10,nan,0,001,008,0,001,H001,81
22,80,nan,001,10,nan,0,001,008,0,001,H001,82
22,81,nan,001,10,nan,0,001,008,0,001,H001,83
22,82,nan,001,10,nan,0,001,008,0,001,H001,84
22,83,nan,001,10,nan,0,001,008,0,001,H001,85
22,84,nan,001,10,nan,0,001,008,0,001,H001,86
23,1,nan,001,2,nan,0,001,008,0,001,H001,1
23,2,nan,001,2,nan,0,001,008,0,001,H001,2
23,3,nan,001,2,nan,0,001,008,0,001,H001,3
23,4,nan,001,2,nan,0,001,008,0,001,H001,4
23,5,nan,001,2,nan,0,001,008,0,001,H001,5
23,6,nan,001,2,nan,0,001,008,0,001,H001,6
23,7,nan,001,2,nan,0,001,008,0,001,H001,7
23,8,nan,001,2,nan,0,001,008,0,001,H001,8
23,9,nan,001,2,nan,0,001,008,0,001,H001,9
23,10,nan,001,2,nan,0,001,008,0,001,H001,10
23,11,nan,001,2,nan,0,001,008,0,001,H001,11
23,12,nan,001,2,nan,0,001,008,0,001,H001,12
23,13,nan,001,2,nan,0,001,008,0,001,H001,13
23,14,nan,001,2,nan,0,001,008,0,001,H001,14
23,15,nan,001,2,nan,0,001,008,0,001,H001,15
23,16,nan,001,2,nan,0,001,008,0,001,H001,16
23,17,nan,001,2,nan,0,001,008,0,001,H001,17
23,18,nan,001,2,nan,0,001,008,0,001,H001,18
23,19,nan,001,2,nan,0,001,008,0,001,H001,19
23,20,nan,001,2,nan,0,001,008,0,001,H001,20
23,21,nan,001,2,nan,0,001,008,0,001,H001,21
23,22,nan,001,2,nan,0,001,008,0,001,H001,22
23,23,nan,001,2,nan,0,001,008,0,001,H001,23
23,24,nan,001,2,nan,0,001,008,0,001,H001,24
23,25,nan,001,2,nan,0,001,008,0,001,H001,25
23,26,nan,001,2,nan,0,001,008,0,001,H001,26
23,27,nan,001,2,nan,0,001,008,0,001,H001,27
23,28,nan,001,2,nan,0,001,008,0,001,H001,28
23,29,nan,001,2,nan,0,001,008,0,001,H001,29
23,30,nan,001,2,nan,0,001,008,0,001,H001,30
23,31,nan,001,2,nan,0,001,008,0,001,H001,31
23,32,nan,001,2,nan,0,001,008,0,001,H001,32
23,33,nan,001,2,nan,0,001,008,0,001,H001,33
23,34,nan,001,2,nan,0,001,008,0,001,H001,34
23,35,nan,001,2,nan,0,001,008,0,001,H001,35
23,36,nan,001,2,nan,0,001,008,0,001,H001,36
23,37,nan,001,2,nan,0,001,008,0,001,H001,37
23,38,nan,001,2,nan,0,001,008,0,001,H001,38
23,39,nan,001,2,nan,0,001,008,0,001,H001,39
23,40,nan,001,2,nan,0,001,008,0,001,H001,40
23,41,nan,001,2,nan,0,001,008,0,001,H001,41
23,42,nan,001,2,nan,0,001,008,0,001,H001,42
23,43,nan,001,2,nan,0,001,008,0,001,H001,43
23,44,nan,001,2,nan,0,001,008,0,001,H001,44
23,45,nan,001,2,nan,0,001,008,0,001,H001,45
23,46,nan,001,2,nan,0,001,008,0,001,H001,46
23,47,nan,001,2,nan,0,001,008,0,001,H001,47
23,48,nan,001,2,nan,0,001,008,0,001,H001,48
23,49,nan,001,2,nan,0,001,008,0,001,H001,49
23,50,nan,001,2,nan,0,001,008,0,001,H001,50
23,51,nan,001,2,nan,0,001,008,0,001,H001,51
23,52,nan,001,2,nan,0,001,008,0,001,H001,52
23,53,nan,001,2,nan,0,001,008,0,001,H001,53
23,54,nan,001,2,nan,0,001,008,0,001,H001,54
23,55,nan,001,2,nan,0,001,008,0,001,H001,55
23,56,nan,001,2,nan,0,001,008,0,001,H001,56
23,57,nan,001,2,nan,0,001,008,0,001,H001,57
24,1,nan,001,3,nan,0,001,008,0,001,H001,1
24,2,nan,001,3,nan,0,001,008,0,001,H001,2
24,3,nan,001,3,nan,0,001,008,0,001,H001,3
24,4,nan,001,3,nan,0,001,008,0,001,H001,4
24,5,nan,001,3,nan,0,001,008,0,001,H001,5
24,6,nan,001,3,nan,0,001,008,0,001,H001,6
24,7,nan,001,3,nan,0,001,008,0,001,H001,7
24,8,nan,001,3,nan,0,001,008,0,001,H001,8
24,9,nan,001,3,nan,0,001,008,0,001,H001,9
24,10,nan,001,3,nan,0,001,008,0,001,H001,10
24,11,nan,001,3,nan,0,001,008,0,001,H001,11
24,12,nan,001,3,nan,0,001,008,0,001,H001,12
24,13,nan,001,3,nan,0,001,008,0,001,H001,13
24,14,nan,001,3,nan,0,001,008,0,001,H001,14
24,15,nan,001,3,nan,0,001,008,0,001,H001,15
24,16,nan,001,3,nan,0,001,008,0,001,H001,16
24,17,nan,001,3,nan,0,001,008,0,001,H001,17
24,18,nan,001,3,nan,0,001,008,0,001,H001,18
24,19,nan,001,3,nan,0,001,008,0,001,H001,19
24,20,nan,001,3,nan,0,001,008,0,001,H001,20
24,21,nan,001,3,nan,0,001,008,0,001,H001,21
24,22,nan,001,3,nan,0,001,008,0,001,H001,22
24,23,nan,001,3,nan,0,001,008,0,001,H001,23
24,24,nan,001,3,nan,0,001,008,0,001,H001,24
24,25,nan,001,3,nan,0,001,008,0,001,H001,26
24,26,nan,001,3,nan,0,001,008,0,001,H001,27
24,27,nan,001,3,nan,0,001,008,0,001,H001,28
24,28,nan,001,3,nan,0,001,008,0,001,H001,29
24,29,nan,001,3,nan,0,001,008,0,001,H001,30
24,30,nan,001,3,nan,0,001,008,0,001,H001,31
24,31,nan,001,3,nan,0,001,008,0,001,H001,32
24,32,nan,001,3,nan,0,001,008,0,001,H001,33
24,33,nan,001,3,nan,0,001,008,0,001,H001,34
24,34,nan,001,3,nan,0,001,008,0,001,H001,35
24,35,nan,001,3,nan,0,001,008,0,001,H001,36
24,36,nan,001,3,nan,0,001,008,0,001,H001,37
24,37,nan,001,3,nan,0,001,008,0,001,H001,38
24,38,nan,001,3,nan,0,001,008,0,001,H001,39
24,39,nan,001,3,nan,0,001,008,0,001,H001,40
24,40,nan,001,3,nan,0,001,008,0,001,H001,41
24,41,nan,001,3,nan,0,001,008,0,001,H001,42
24,42,nan,001,3,nan,0,001,008,0,001,H001,43
24,43,nan,001,3,nan,0,001,008,0,001,H001,44
24,44,nan,001,3,nan,0,001,008,0,001,H001,45
24,45,nan,001,3,nan,0,001,008,0,001,H001,46
24,46,nan,001,3,nan,0,001,008,0,001,H001,47
24,47,nan,001,3,nan,0,001,008,0,001,H001,48
24,48,nan,001,3,nan,0,001,008,0,001,H001,49
24,49,nan,001,3,nan,0,001,008,0,001,H001,50
24,50,nan,001,3,nan,0,001,008,0,001,H001,51
24,51,nan,001,3,nan,0,001,008,0,001,H001,52
24,52,nan,001,3,nan,0,001,008,0,001,H001,53
24,53,nan,001,3,nan,0,001,008,0,001,H001,54
24,54,nan,001,3,nan,0,001,008,0,001,H001,55
24,55,nan,001,3,nan,0,001,008,0,001,H001,56
24,56,nan,001,3,nan,0,001,008,0,001,H001,57
24,57,nan,001,3,nan,0,001,008,0,001,H001,58
24,58,nan,001,3,nan,0,001,008,0,001,H001,59
24,59,nan,001,3,nan,0,001,008,0,001,H001,60
24,60,nan,001,3,nan,0,001,008,0,001,H001,61
24,61,nan,001,3,nan,0,001,008,0,001,H001,62
24,62,nan,001,3,nan,0,001,008,0,001,H001,63
24,63,nan,001,3,nan,0,001,008,0,001,H001,64
24,64,nan,001,3,nan,0,001,008,0,001,H001,66
24,65,nan,001,3,nan,0,001,008,0,001,H001,67
24,66,nan,001,3,nan,0,001,008,0,001,H001,68
24,67,nan,001,3,nan,0,001,008,0,001,H001,69
24,68,nan,001,3,nan,0,001,008,0,001,H001,70
24,69,nan,001,3,nan,0,001,008,0,001,H001,71
24,70,nan,001,3,nan,0,001,008,0,001,H001,72
24,71,nan,001,3,nan,0,001,008,0,001,H001,73
24,72,nan,001,3,nan,0,001,008,0,001,H001,74
24,73,nan,001,3,nan,0,001,008,0,001,H001,75
24,74,nan,001,3,nan,0,001,008,0,001,H001,76
24,75,nan,001,3,nan,0,001,008,0,001,H001,77
24,76,nan,001,3,nan,0,001,008,0,001,H001,78
24,77,nan,001,3,nan,0,001,008,0,001,H001,79
24,78,nan,001,3,nan,0,001,008,0,001,H001,80
25,1,nan,001,4,nan,0,001,008,0,001,H001,1
25,2,nan,001,4,nan,0,001,008,0,001,H001,2
25,3,nan,001,4,nan,0,001,008,0,001,H001,3
25,4,nan,001,4,nan,0,001,008,0,001,H001,4
25,5,nan,001,4,nan,0,001,008,0,001,H001,5
25,6,nan,001,4,nan,0,001,008,0,001,H001,6
25,7,nan,001,4,nan,0,001,008,0,001,H001,7
25,8,nan,001,4,nan,0,001,008,0,001,H001,8
25,9,nan,001,4,nan,0,001,008,0,001,H001,9
25,10,nan,001,4,nan,0,001,008,0,001,H001,10
25,11,nan,001,4,nan,0,001,008,0,001,H001,11
25,12,nan,001,4,nan,0,001,008,0,001,H001,12
25,13,nan,001,4,nan,0,001,008,0,001,H001,13
25,14,nan,001,4,nan,0,001,008,0,001,H001,14
25,15,nan,001,4,nan,0,001,008,0,001,H001,15
25,16,nan,001,4,nan,0,001,008,0,001,H001,16
25,17,nan,001,4,nan,0,001,008,0,001,H001,17
25,18,nan,001,4,nan,0,001,008,0,001,H001,18
25,19,nan,001,4,nan,0,001,008,0,001,H001,19
25,20,nan,001,4,nan,0,001,008,0,001,H001,20
25,21,nan,001,4,nan,0,001,008,0,001,H001,21
25,22,nan,001,4,nan,0,001,008,0,001,H001,22
25,23,nan,001,4,nan,0,001,008,0,001,H001,23
25,24,nan,001,4,nan,0,001,008,0,001,H001,24
25,25,nan,001,4,nan,0,001,008,0,001,H001,25
25,26,nan,001,4,nan,0,001,008,0,001,H001,26
25,27,nan,001,4,nan,0,001,008,0,001,H001,27
25,28,nan,001,4,nan,0,001,008,0,001,H001,28
25,29,nan,001,4,nan,0,001,008,0,001,H001,29
25,30,nan,001,4,nan,0,001,008,0,001,H001,30
25,31,nan,001,4,nan,0,001,008,0,001,H001,31
25,32,nan,001,4,nan,0,001,008,0,001,H001,33
25,33,nan,001,4,nan,0,001,008,0,001,H001,34
25,34,nan,001,4,nan,0,001,008,0,001,H001,35
25,35,nan,001,4,nan,0,001,008,0,001,H001,36
25,36,nan,001,4,nan,0,001,008,0,001,H001,37
25,37,nan,001,4,nan,0,001,008,0,001,H001,38
25,38,nan,001,4,nan,0,001,008,0,001,H001,39
25,39,nan,001,4,nan,0,001,008,0,001,H001,40
